OrderID,Order Date,CustomerID,Channel,Region,Status,Total
ORD-102844,2026-06-11,CUST-3513,Retail,East,Fulfilled,331.00
ORD-101364,2025-10-30,CUST-5979,Wholesale,North,Fulfilled,1013.00
ORD-100748,2025-07-29,CUST-6942,Online,East,Fulfilled,1222.00
ORD-100223,2025-05-08,CUST-1213,Wholesale,East,Cancelled,267.00
ORD-102805,2026-06-05,CUST-7087,Wholesale,East,Fulfilled,350.00
ORD-102829,2026-06-09,CUST-5153,Retail,North,Fulfilled,276.00
ORD-101363,2025-10-29,CUST-2374,Retail,West,Fulfilled,279.00
ORD-101120,2025-09-21,CUST-2805,Online,East,Fulfilled,1879.00
ORD-100671,2025-07-19,,Online,South,Cancelled,1343.00
ORD-100518,2025-06-27,CUST-5220,Retail,,Cancelled,1834.00
ORD-100588,2025-07-07,CUST-1075,Wholesale,South,Fulfilled,406.00
ORD-100132,2025-04-23,CUST-9015,Wholesale,North,Fulfilled,1174.00
ORD-100660,2025-07-17,CUST-2913,Retail,West,Fulfilled,277.00
ORD-100511,2025-06-26,CUST-7774,Retail,North,Fulfilled,420.00
ORD-100359,2025-06-01,CUST-2987,Online,North,Refunded,675.00
ORD-102687,2026-05-17,CUST-6435,Retail,East,Fulfilled,1532.00
ORD-100421,2025-06-11,CUST-1342,Online,South,Fulfilled,1692.00
ORD-100765,2025-08-01,CUST-9428,Wholesale,North,Refunded,594.00
ORD-102754,2026-05-28,CUST-5471,Retail,South,Fulfilled,472.00
ORD-100180,2025-05-01,CUST-2153,Wholesale,South,Fulfilled,399.00
ORD-102067,2026-02-04,CUST-4464,Retail,South,Fulfilled,583.00
ORD-100187,2025-05-02,CUST-9535,Retail,East,Fulfilled,1661.00
ORD-102816,2026-06-07,CUST-6576,Online,North,Refunded,78.00
ORD-101774,2025-12-16,CUST-3102,Retail,North,Fulfilled,735.00
ORD-100897,2025-08-18,CUST-9225,Retail,South,Fulfilled,195.00
ORD-100249,2025-05-12,CUST-3958,Retail,South,Fulfilled,980.00
ORD-101386,2025-11-02,CUST-9758,Wholesale,North,Fulfilled,287.00
ORD-102117,2026-02-13,CUST-7888,Retail,North,Refunded,845.00
ORD-101917,2026-01-01,CUST-2006,Retail,West,Fulfilled,1641.00
ORD-101649,2025-12-01,CUST-6902,Online,East,Fulfilled,1160.00
ORD-101800,2025-12-19,CUST-9061,Online,East,Fulfilled,932.00
ORD-101992,2026-01-19,CUST-9079,Wholesale,North,Fulfilled,521.00
ORD-101448,2025-11-09,CUST-5458,Wholesale,South,Fulfilled,334.00
ORD-102327,2026-03-19,CUST-3038,Online,South,Cancelled,1739.00
ORD-100313,2025-05-24,CUST-5162,Wholesale,South,Fulfilled,995.00
ORD-100797,2025-08-05,CUST-2835,Wholesale,North,Fulfilled,234.00
ORD-102499,2026-04-15,CUST-9044,Wholesale,West,Cancelled,734.00
ORD-102689,2026-05-17,CUST-6797,Wholesale,West,Refunded,546.00
ORD-101123,2025-09-22,CUST-5080,Retail,North,Fulfilled,1851.00
ORD-100635,2025-07-14,CUST-9050,Online,North,Cancelled,705.00
ORD-100267,2025-05-16,CUST-8711,Retail,North,Fulfilled,678.00
ORD-100863,2025-08-14,CUST-7310,Retail,North,Cancelled,680.00
ORD-102554,2026-04-25,CUST-1413,Wholesale,East,Fulfilled,956.00
ORD-101163,2025-09-28,CUST-7963,Retail,South,Fulfilled,1102.00
ORD-100472,2025-06-20,CUST-6795,Wholesale,North,Refunded,1473.00
ORD-101858,2025-12-25,CUST-1016,Retail,West,Refunded,1791.00
ORD-100733,2025-07-27,CUST-6071,Retail,East,Fulfilled,2184.00
ORD-102389,2026-03-29,CUST-4662,Retail,South,Fulfilled,1950.00
ORD-101202,2025-10-04,CUST-8764,Online,West,Fulfilled,980.00
ORD-100143,2025-04-25,CUST-8906,Retail,North,Fulfilled,656.00
ORD-102505,2026-04-17,CUST-8698,Online,North,Fulfilled,1344.00
ORD-100107,2025-04-19,CUST-4592,Retail,South,Fulfilled,231.00
ORD-102836,2026-06-10,CUST-9082,Retail,South,Fulfilled,1476.00
ORD-100815,2025-08-07,CUST-7751,Retail,West,Fulfilled,853.00
ORD-101638,2025-11-30,CUST-8544,Wholesale,South,Fulfilled,954.00
ORD-100476,2025-06-20,CUST-7560,Online,West,Fulfilled,795.00
ORD-100294,2025-05-21,CUST-4213,Wholesale,North,Fulfilled,1339.00
ORD-101153,2025-09-27,CUST-5417,Retail,North,Fulfilled,534.00
ORD-102495,2026-04-15,CUST-1234,Wholesale,South,Fulfilled,457.00
ORD-102452,2026-04-08,CUST-1949,Retail,North,Fulfilled,639.00
ORD-101948,2026-01-09,CUST-4483,Online,North,Fulfilled,833.00
ORD-101224,2025-10-08,CUST-9318,Retail,South,Fulfilled,1214.00
ORD-101447,2025-11-09,CUST-9982,Retail,North,Fulfilled,1064.00
ORD-102849,2026-06-12,CUST-4719,Online,South,Fulfilled,736.00
ORD-100949,2025-08-25,CUST-4586,Wholesale,East,Cancelled,1428.00
ORD-100852,2025-08-12,CUST-8105,Wholesale,East,Fulfilled,336.00
ORD-101195,2025-10-03,CUST-6734,Wholesale,West,Cancelled,138.00
ORD-100324,2025-05-25,CUST-4076,Retail,East,Fulfilled,1262.00
ORD-102120,2026-02-13,CUST-5442,Online,East,Refunded,1057.00
ORD-101607,2025-11-27,CUST-2810,Online,North,Fulfilled,1559.00
ORD-101897,2025-12-30,CUST-8820,Retail,North,Fulfilled,634.00
ORD-100274,2025-05-17,CUST-4666,Retail,South,Cancelled,1058.00
ORD-102444,2026-04-06,CUST-8467,Retail,West,Fulfilled,1634.00
ORD-101117,2025-09-21,CUST-3180,Online,North,Fulfilled,1121.00
ORD-102905,2026-06-20,CUST-9228,Online,East,Fulfilled,1563.00
ORD-100477,2025-06-21,CUST-9782,Online,North,Refunded,514.00
ORD-101844,2025-12-24,CUST-3078,Retail,North,Fulfilled,715.00
ORD-101752,2025-12-13,CUST-8635,Retail,West,Cancelled,362.00
ORD-102957,2026-06-28,CUST-1611,Retail,West,Refunded,1149.00
ORD-100169,2025-04-29,CUST-2365,Wholesale,North,Fulfilled,615.00
ORD-100311,2025-05-24,CUST-7756,Retail,North,Fulfilled,1104.00
ORD-102367,2026-03-25,CUST-6651,Retail,South,Fulfilled,1371.00
ORD-101190,2025-10-03,CUST-7822,Wholesale,,Fulfilled,348.00
ORD-101740,2025-12-12,CUST-1602,Online,,Fulfilled,1448.00
ORD-100627,2025-07-13,CUST-9514,Retail,North,Fulfilled,958.00
ORD-102655,2026-05-12,CUST-3290,Retail,East,Refunded,1615.00
ORD-101081,2025-09-14,CUST-3739,Wholesale,West,Fulfilled,1352.00
ORD-101997,2026-01-20,CUST-8191,Retail,East,Fulfilled,348.00
ORD-102765,2026-05-30,CUST-1829,Retail,North,Fulfilled,411.00
ORD-100079,2025-04-14,CUST-9728,Retail,North,Fulfilled,1314.00
ORD-102441,2026-04-06,CUST-8347,Online,North,Fulfilled,743.00
ORD-102077,2026-02-06,CUST-3487,Wholesale,South,Cancelled,746.00
ORD-100604,2025-07-10,CUST-5846,Online,North,Refunded,787.00
ORD-101529,2025-11-18,CUST-2284,Wholesale,North,Refunded,616.00
ORD-101712,2025-12-08,CUST-9585,Retail,West,Fulfilled,513.00
ORD-101574,2025-11-23,CUST-3025,Wholesale,North,Fulfilled,603.00
ORD-101658,2025-12-02,CUST-4053,Retail,West,Refunded,257.00
ORD-100750,2025-07-29,CUST-3433,Online,West,Fulfilled,925.00
ORD-102943,2026-06-26,CUST-4102,Wholesale,West,Cancelled,909.00
ORD-101206,2025-10-05,CUST-3403,Retail,East,Refunded,999.00
ORD-100307,2025-05-23,CUST-5695,Online,South,Refunded,1071.00
ORD-101436,2025-11-08,CUST-3635,Online,North,Fulfilled,1131.00
ORD-101396,2025-11-03,CUST-8704,Online,North,Refunded,427.00
ORD-100535,2025-06-30,CUST-7619,Retail,North,Cancelled,510.00
ORD-101104,2025-09-19,CUST-1991,Online,North,Cancelled,392.00
ORD-101960,2026-01-11,CUST-8041,Online,West,Fulfilled,258.00
ORD-100767,2025-08-01,CUST-5875,Online,South,Fulfilled,1118.00
ORD-100861,2025-08-13,CUST-3081,Online,West,Fulfilled,1722.00
ORD-101385,2025-11-02,CUST-8476,Retail,North,Refunded,557.00
ORD-100266,2025-05-15,CUST-7145,Online,West,Fulfilled,207.00
ORD-102045,2026-01-31,,Retail,South,Fulfilled,1492.00
ORD-100801,2025-08-05,CUST-8092,Wholesale,East,Cancelled,1210.00
ORD-100101,2025-04-18,CUST-9401,Retail,North,Refunded,428.00
ORD-101087,2025-09-16,CUST-3560,Wholesale,North,Cancelled,1174.00
ORD-102313,2026-03-16,CUST-7611,Retail,West,Fulfilled,894.00
ORD-102030,2026-01-28,CUST-9367,Online,South,Fulfilled,854.00
ORD-101918,2026-01-02,CUST-2653,Wholesale,North,Fulfilled,1319.00
ORD-102827,2026-06-08,CUST-3517,Online,West,Fulfilled,1839.00
ORD-101185,2025-10-02,CUST-3838,Wholesale,North,Cancelled,478.00
ORD-100739,2025-07-28,CUST-2575,Retail,North,Refunded,574.00
ORD-102526,2026-04-20,CUST-7754,Retail,South,Fulfilled,912.00
ORD-102240,2026-03-05,CUST-4919,Wholesale,South,Fulfilled,901.00
ORD-102122,2026-02-13,CUST-7824,Retail,West,Refunded,1081.00
ORD-101362,2025-10-29,CUST-6291,Retail,East,Fulfilled,604.00
ORD-102944,2026-06-27,CUST-1426,Online,North,Fulfilled,1535.00
ORD-102619,2026-05-06,CUST-9664,Retail,West,Cancelled,1426.00
ORD-102781,2026-06-01,CUST-9486,Wholesale,North,Fulfilled,639.00
ORD-100066,2025-04-12,CUST-3081,Retail,South,Fulfilled,1184.00
ORD-102374,2026-03-26,,Retail,West,Cancelled,1360.00
ORD-101576,2025-11-23,CUST-6440,Wholesale,North,Fulfilled,482.00
ORD-100161,2025-04-27,CUST-4699,Online,East,Fulfilled,793.00
ORD-101808,2025-12-20,CUST-8269,Retail,South,Fulfilled,996.00
ORD-100856,2025-08-13,CUST-9287,Retail,North,Fulfilled,605.00
ORD-101898,2025-12-30,CUST-2439,Retail,North,Refunded,670.00
ORD-101634,2025-11-29,CUST-1516,Online,West,Fulfilled,1308.00
ORD-102308,2026-03-15,CUST-7132,Online,West,Cancelled,952.00
ORD-101932,2026-01-05,CUST-5694,Retail,North,Fulfilled,522.00
ORD-100478,2025-06-21,CUST-4317,Retail,North,Refunded,1872.00
ORD-102094,2026-02-09,CUST-3718,Online,North,Fulfilled,3097.00
ORD-100912,2025-08-20,CUST-6419,Wholesale,East,Fulfilled,762.00
ORD-100141,2025-04-24,CUST-2510,Online,East,Fulfilled,794.00
ORD-101616,2025-11-28,CUST-1169,Retail,South,Fulfilled,598.00
ORD-102044,2026-01-31,CUST-8154,Wholesale,North,Refunded,255.00
ORD-102839,2026-06-10,CUST-6406,Online,West,Fulfilled,2108.00
ORD-100950,2025-08-25,CUST-1048,Wholesale,West,Fulfilled,765.00
ORD-101416,2025-11-05,CUST-9628,Retail,West,Fulfilled,2043.00
ORD-101911,2025-12-31,CUST-9396,Wholesale,West,Cancelled,669.00
ORD-101648,2025-12-01,CUST-4942,Online,South,Fulfilled,773.00
ORD-101612,2025-11-27,CUST-6019,Online,East,Fulfilled,354.00
ORD-101268,2025-10-15,CUST-9600,Wholesale,East,Fulfilled,785.00
ORD-100242,2025-05-11,CUST-5147,Online,South,Refunded,636.00
ORD-100847,2025-08-12,CUST-7916,Online,North,Fulfilled,319.00
ORD-101106,2025-09-19,CUST-8429,Online,South,Fulfilled,1502.00
ORD-101054,2025-09-10,CUST-2150,Retail,North,Cancelled,1022.00
ORD-100012,2025-04-02,CUST-3281,Online,West,Cancelled,693.00
ORD-101140,2025-09-25,CUST-2395,Retail,North,Fulfilled,1190.00
ORD-102845,2026-06-11,CUST-2027,Retail,West,Fulfilled,826.00
ORD-101320,2025-10-23,CUST-4057,Online,West,Fulfilled,1305.00
ORD-100883,2025-08-16,CUST-6132,Online,West,Cancelled,1502.00
ORD-100867,2025-08-14,CUST-7601,Retail,East,Fulfilled,1272.00
ORD-101562,2025-11-21,CUST-2325,Wholesale,West,Fulfilled,2881.00
ORD-100388,2025-06-05,CUST-6275,Online,West,Fulfilled,706.00
ORD-101032,2025-09-06,,Retail,East,Fulfilled,687.00
ORD-100840,2025-08-11,CUST-2809,Online,North,Fulfilled,2152.00
ORD-102274,2026-03-10,CUST-1800,Online,West,Refunded,1215.00
ORD-102826,2026-06-08,CUST-4666,Online,West,Fulfilled,1152.00
ORD-101246,2025-10-11,CUST-2621,Retail,East,Fulfilled,447.00
ORD-102145,2026-02-17,CUST-2327,Retail,South,Cancelled,2049.00
ORD-102528,2026-04-20,CUST-2886,Retail,West,Fulfilled,1237.00
ORD-100921,2025-08-21,CUST-2799,Wholesale,West,Fulfilled,747.00
ORD-102041,2026-01-30,CUST-3313,Online,West,Fulfilled,2204.00
ORD-101604,2025-11-26,CUST-7109,Retail,East,Fulfilled,1258.00
ORD-101020,2025-09-04,CUST-4678,Retail,East,Fulfilled,744.00
ORD-102774,2026-05-31,CUST-2238,Retail,South,Fulfilled,1041.00
ORD-100115,2025-04-20,CUST-7243,Online,East,Fulfilled,684.00
ORD-100976,2025-08-29,CUST-4605,Retail,North,Fulfilled,1341.00
ORD-100609,2025-07-10,CUST-9237,Online,East,Refunded,714.00
ORD-100632,2025-07-13,CUST-7376,Retail,West,Fulfilled,2461.00
ORD-101296,2025-10-19,CUST-8728,Wholesale,West,Fulfilled,715.00
ORD-101298,2025-10-20,CUST-1741,Retail,North,Fulfilled,664.00
ORD-101995,2026-01-20,CUST-4128,Wholesale,North,Fulfilled,1719.00
ORD-101096,2025-09-17,CUST-8696,Online,East,Refunded,1566.00
ORD-100873,2025-08-15,CUST-8921,Online,South,Fulfilled,415.00
ORD-100133,2025-04-23,CUST-3102,Online,South,Cancelled,1081.00
ORD-101166,2025-09-28,CUST-7726,Retail,West,Refunded,873.00
ORD-102562,2026-04-26,CUST-9417,Retail,West,Fulfilled,787.00
ORD-100502,2025-06-24,CUST-8834,Online,East,Fulfilled,592.00
ORD-101642,2025-11-30,CUST-6891,Wholesale,West,Fulfilled,628.00
ORD-102531,2026-04-21,CUST-8377,Retail,North,Fulfilled,545.00
ORD-102773,2026-05-31,CUST-5051,Wholesale,North,Fulfilled,627.00
ORD-101586,2025-11-24,CUST-5128,Retail,North,Fulfilled,526.00
ORD-100565,2025-07-04,CUST-4774,Retail,East,Fulfilled,878.00
ORD-102136,2026-02-15,CUST-8501,Online,West,Cancelled,197.00
ORD-102299,2026-03-14,CUST-1290,Retail,East,Fulfilled,538.00
ORD-102019,2026-01-25,CUST-2825,Wholesale,West,Fulfilled,455.00
ORD-100111,2025-04-20,CUST-3288,Wholesale,North,Fulfilled,720.00
ORD-102747,2026-05-27,CUST-3732,Online,North,Cancelled,752.00
ORD-102068,2026-02-04,CUST-1818,Retail,East,Refunded,694.00
ORD-100611,2025-07-10,CUST-1429,Retail,West,Refunded,161.00
ORD-100218,2025-05-07,CUST-7935,Online,West,Fulfilled,1065.00
ORD-100638,2025-07-14,CUST-8669,Wholesale,East,Fulfilled,787.00
ORD-100046,2025-04-08,CUST-1504,Wholesale,West,Cancelled,178.00
ORD-101269,2025-10-15,CUST-6568,Wholesale,East,Fulfilled,603.00
ORD-102557,2026-04-26,CUST-6161,Retail,North,Fulfilled,244.00
ORD-102116,2026-02-12,CUST-9870,Wholesale,West,Cancelled,747.00
ORD-101687,2025-12-06,CUST-8260,Retail,North,Cancelled,1288.00
ORD-102730,2026-05-24,CUST-7124,Online,North,Fulfilled,1525.00
ORD-100367,2025-06-02,CUST-2290,Retail,North,Cancelled,1649.00
ORD-102778,2026-05-31,CUST-3479,Wholesale,West,Cancelled,1076.00
ORD-101949,2026-01-09,CUST-6256,Retail,South,Fulfilled,887.00
ORD-102928,2026-06-24,CUST-4529,Wholesale,North,Fulfilled,1384.00
ORD-102694,2026-05-18,CUST-8955,Wholesale,West,Fulfilled,392.00
ORD-102189,2026-02-25,CUST-3496,Online,North,Cancelled,351.00
ORD-101122,2025-09-21,CUST-4439,Online,West,Fulfilled,259.00
ORD-102507,2026-04-17,CUST-2968,Retail,South,Fulfilled,357.00
ORD-101252,2025-10-12,CUST-4029,Retail,East,Fulfilled,1312.00
ORD-102772,2026-05-31,CUST-6506,Retail,North,Refunded,1334.00
ORD-102611,2026-05-05,CUST-2650,Wholesale,North,Fulfilled,1230.00
ORD-102187,2026-02-24,CUST-1160,Retail,East,Cancelled,452.00
ORD-100460,2025-06-18,CUST-4849,Online,North,Fulfilled,1035.00
ORD-101937,2026-01-06,CUST-4622,Retail,South,Fulfilled,688.00
ORD-101904,2025-12-30,CUST-5718,Online,West,Fulfilled,824.00
ORD-100357,2025-05-31,CUST-7803,Wholesale,West,Fulfilled,987.00
ORD-100077,2025-04-13,CUST-6416,Wholesale,West,Fulfilled,348.00
ORD-101854,2025-12-25,CUST-3599,Wholesale,South,Fulfilled,2092.00
ORD-102735,2026-05-25,CUST-6600,Retail,North,Cancelled,598.00
ORD-100287,2025-05-19,CUST-5278,Online,West,Fulfilled,211.00
ORD-100744,2025-07-28,CUST-8372,Retail,West,Fulfilled,282.00
ORD-102656,2026-05-12,CUST-6115,Retail,West,Refunded,195.00
ORD-101272,2025-10-16,CUST-8213,Online,North,Cancelled,572.00
ORD-101282,2025-10-18,CUST-1263,Wholesale,North,Refunded,188.00
ORD-102648,2026-05-11,CUST-7882,Wholesale,South,Fulfilled,122.00
ORD-100230,2025-05-09,CUST-2425,Wholesale,West,Fulfilled,1279.00
ORD-100314,2025-05-24,CUST-6645,Online,South,Fulfilled,1566.00
ORD-101783,2025-12-17,CUST-1100,Retail,South,Fulfilled,2816.00
ORD-100981,2025-08-29,CUST-5787,Wholesale,West,Fulfilled,598.00
ORD-101057,2025-09-10,CUST-2147,Wholesale,West,Fulfilled,417.00
ORD-102748,2026-05-27,CUST-3083,Online,South,Fulfilled,476.00
ORD-100347,2025-05-30,CUST-9982,Online,North,Fulfilled,764.00
ORD-101794,2025-12-18,CUST-5357,Wholesale,,Fulfilled,1919.00
ORD-102456,2026-04-08,CUST-5339,Wholesale,West,Fulfilled,573.00
ORD-100781,2025-08-02,CUST-1259,Retail,West,Fulfilled,434.00
ORD-102007,2026-01-23,CUST-3395,Wholesale,South,Cancelled,597.00
ORD-100490,2025-06-22,CUST-3305,Wholesale,West,Fulfilled,616.00
ORD-101987,2026-01-18,CUST-4397,Wholesale,North,Fulfilled,1101.00
ORD-101669,2025-12-04,CUST-9819,Online,North,Fulfilled,710.00
ORD-102177,2026-02-22,CUST-7917,Retail,West,Fulfilled,1431.00
ORD-101191,2025-10-03,CUST-3274,Online,North,Refunded,767.00
ORD-100693,2025-07-22,CUST-3895,Online,North,Fulfilled,471.00
ORD-101469,2025-11-11,CUST-1326,Retail,,Fulfilled,504.00
ORD-100910,2025-08-20,CUST-9049,Online,South,Cancelled,447.00
ORD-100884,2025-08-16,CUST-4792,Retail,West,Fulfilled,436.00
ORD-101967,2026-01-13,CUST-3992,Online,South,Cancelled,696.00
ORD-102851,2026-06-12,CUST-6992,Wholesale,East,Fulfilled,526.00
ORD-100385,2025-06-05,CUST-7668,Online,North,Fulfilled,449.00
ORD-102153,2026-02-18,CUST-3317,Wholesale,West,Fulfilled,855.00
ORD-101481,2025-11-12,CUST-4644,Online,West,Refunded,944.00
ORD-102860,2026-06-14,CUST-4446,Retail,North,Refunded,797.00
ORD-102913,2026-06-21,CUST-1845,Online,East,Fulfilled,1390.00
ORD-101265,2025-10-15,CUST-9655,Retail,North,Fulfilled,452.00
ORD-101722,2025-12-10,CUST-7498,Retail,North,Fulfilled,1429.00
ORD-102028,2026-01-27,CUST-1343,Retail,West,Fulfilled,107.00
ORD-100068,2025-04-12,,Retail,East,Refunded,2197.00
ORD-102353,2026-03-23,CUST-8802,Retail,North,Fulfilled,569.00
ORD-101887,2025-12-28,CUST-6364,Online,West,Fulfilled,685.00
ORD-102536,2026-04-22,CUST-8264,Online,North,Fulfilled,1076.00
ORD-100376,2025-06-03,CUST-8818,Online,East,Fulfilled,911.00
ORD-102331,2026-03-20,CUST-8059,Wholesale,North,Fulfilled,1358.00
ORD-102477,2026-04-12,CUST-8537,Online,North,Fulfilled,338.00
ORD-101874,2025-12-27,CUST-8956,Online,West,Fulfilled,307.00
ORD-100690,2025-07-21,CUST-8305,Online,West,Fulfilled,574.00
ORD-101477,2025-11-12,CUST-5158,Retail,South,Fulfilled,1630.00
ORD-101391,2025-11-02,CUST-6012,Wholesale,East,Fulfilled,420.00
ORD-100614,2025-07-11,CUST-2669,Retail,South,Cancelled,254.00
ORD-100344,2025-05-29,CUST-1152,Retail,South,Fulfilled,1431.00
ORD-102575,2026-04-28,CUST-9553,Wholesale,West,Fulfilled,300.00
ORD-101134,2025-09-24,CUST-3816,Retail,North,Fulfilled,196.00
ORD-100312,2025-05-24,CUST-6156,Online,South,Fulfilled,705.00
ORD-102899,2026-06-19,CUST-7255,Retail,East,Fulfilled,1704.00
ORD-100201,2025-05-04,CUST-8421,Retail,West,Fulfilled,1293.00
ORD-101336,2025-10-25,CUST-7590,Wholesale,West,Fulfilled,555.00
ORD-102555,2026-04-25,CUST-4763,Retail,West,Fulfilled,504.00
ORD-102637,2026-05-09,CUST-8693,Wholesale,West,Fulfilled,1525.00
ORD-100844,2025-08-11,CUST-2585,Retail,South,Cancelled,439.00
ORD-102934,2026-06-25,CUST-5307,Online,North,Cancelled,674.00
ORD-102380,2026-03-27,,Retail,West,Fulfilled,1281.00
ORD-102126,2026-02-14,CUST-2505,Retail,South,Refunded,380.00
ORD-101061,2025-09-11,CUST-7876,Wholesale,East,Fulfilled,327.00
ORD-100819,2025-08-08,CUST-3607,Online,South,Fulfilled,169.00
ORD-102195,2026-02-26,,Wholesale,North,Cancelled,507.00
ORD-101725,2025-12-10,CUST-3654,Online,East,Fulfilled,1172.00
ORD-101767,2025-12-15,CUST-6130,Online,South,Cancelled,1403.00
ORD-101667,2025-12-03,CUST-9768,Online,West,Fulfilled,656.00
ORD-100571,2025-07-05,CUST-6206,Retail,South,Cancelled,592.00
ORD-102059,2026-02-02,CUST-7875,Retail,West,Fulfilled,931.00
ORD-100496,2025-06-23,CUST-6513,Wholesale,East,Fulfilled,1864.00
ORD-100166,2025-04-28,CUST-1662,Online,South,Cancelled,306.00
ORD-102354,2026-03-23,CUST-7229,Online,South,Fulfilled,448.00
ORD-100985,2025-08-30,CUST-9468,Wholesale,South,Refunded,142.00
ORD-102351,2026-03-22,,Online,West,Fulfilled,1611.00
ORD-100701,2025-07-23,CUST-3633,Online,South,Fulfilled,387.00
ORD-102186,2026-02-24,CUST-2661,Wholesale,South,Fulfilled,404.00
ORD-101885,2025-12-28,CUST-6328,Retail,West,Fulfilled,1340.00
ORD-101413,2025-11-05,CUST-8269,Retail,South,Fulfilled,922.00
ORD-101628,2025-11-29,CUST-8595,Online,South,Cancelled,929.00
ORD-101791,2025-12-18,CUST-5891,Wholesale,South,Fulfilled,1192.00
ORD-102011,2026-01-24,CUST-5812,Wholesale,South,Refunded,814.00
ORD-100808,2025-08-06,CUST-1707,Wholesale,East,Refunded,635.00
ORD-101358,2025-10-28,CUST-9766,Wholesale,West,Refunded,925.00
ORD-102768,2026-05-30,CUST-4575,Wholesale,South,Fulfilled,452.00
ORD-101443,2025-11-08,CUST-3364,Wholesale,West,Refunded,1320.00
ORD-102341,2026-03-21,CUST-3834,Wholesale,East,Fulfilled,1224.00
ORD-100760,2025-07-31,CUST-7460,Wholesale,North,Refunded,1837.00
ORD-100754,2025-07-30,CUST-4076,Wholesale,South,Fulfilled,1310.00
ORD-101849,2025-12-24,CUST-6953,Online,West,Fulfilled,1780.00
ORD-101379,2025-11-01,CUST-5278,Retail,South,Fulfilled,1372.00
ORD-102040,2026-01-30,CUST-2248,Retail,South,Fulfilled,1084.00
ORD-101354,2025-10-28,CUST-8445,Wholesale,South,Cancelled,567.00
ORD-100904,2025-08-19,CUST-1449,Retail,South,Refunded,996.00
ORD-100163,2025-04-27,CUST-9232,Online,West,Fulfilled,228.00
ORD-101485,2025-11-13,CUST-6379,Wholesale,North,Fulfilled,995.00
ORD-101549,2025-11-20,CUST-2377,Online,South,Cancelled,1050.00
ORD-100381,2025-06-04,CUST-6785,Wholesale,East,Fulfilled,1103.00
ORD-100836,2025-08-10,CUST-9877,Wholesale,East,Fulfilled,288.00
ORD-100527,2025-06-28,CUST-8985,Online,West,Refunded,694.00
ORD-102108,2026-02-11,CUST-9311,Wholesale,South,Fulfilled,1343.00
ORD-101103,2025-09-18,CUST-2555,Online,West,Fulfilled,485.00
ORD-100620,2025-07-12,CUST-4629,Wholesale,North,Cancelled,438.00
ORD-100554,2025-07-03,CUST-9761,Wholesale,North,Fulfilled,765.00
ORD-100469,2025-06-19,CUST-3446,Wholesale,West,Fulfilled,952.00
ORD-100669,2025-07-19,CUST-6846,Wholesale,North,Cancelled,466.00
ORD-102467,2026-04-10,CUST-2411,Wholesale,West,Fulfilled,436.00
ORD-102199,2026-02-26,CUST-3855,Wholesale,West,Fulfilled,616.00
ORD-102914,2026-06-21,CUST-6537,Online,West,Fulfilled,207.00
ORD-101655,2025-12-02,CUST-9351,Retail,South,Refunded,1605.00
ORD-100206,2025-05-05,CUST-9079,Wholesale,East,Fulfilled,902.00
ORD-101034,2025-09-06,CUST-3055,Online,West,Fulfilled,1154.00
ORD-100508,2025-06-25,CUST-2043,Wholesale,East,Fulfilled,796.00
ORD-102885,2026-06-17,CUST-7286,Retail,West,Fulfilled,810.00
ORD-102311,2026-03-16,CUST-2020,Online,East,Fulfilled,464.00
ORD-100197,2025-05-04,CUST-3705,Wholesale,South,Fulfilled,1999.00
ORD-101113,2025-09-20,CUST-3654,Online,East,Fulfilled,172.00
ORD-102848,2026-06-12,CUST-9430,Retail,North,Fulfilled,417.00
ORD-101159,2025-09-28,CUST-9383,Online,North,Cancelled,1605.00
ORD-100499,2025-06-24,CUST-3524,Retail,North,Fulfilled,1070.00
ORD-102088,2026-02-08,CUST-5705,Online,North,Fulfilled,1228.00
ORD-102903,2026-06-20,CUST-9738,Online,South,Fulfilled,1147.00
ORD-100072,2025-04-13,CUST-1293,Retail,,Refunded,335.00
ORD-102167,2026-02-21,CUST-5590,Wholesale,North,Fulfilled,659.00
ORD-101832,2025-12-22,CUST-4857,Online,West,Refunded,1273.00
ORD-101765,2025-12-15,CUST-9469,Online,North,Refunded,574.00
ORD-101723,2025-12-10,CUST-2651,Retail,South,Fulfilled,835.00
ORD-100480,2025-06-21,CUST-1511,Online,South,Fulfilled,385.00
ORD-101018,2025-09-04,CUST-3880,Retail,South,Fulfilled,1457.00
